run,pair,open_date,close_date,is_short,leverage,stake_amount,max_stake_amount,open_rate,close_rate,amount,profit_abs,profit_ratio,fee_open,fee_close,funding_fees,initial_stop_loss_ratio,trade_duration,exit_reason,is_open,entry_orders
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-03-18 01:35:00+00:00,2026-03-18 02:00:00+00:00,False,1.0,2467.92627,2467.92627,74111.9,74036.8,0.0333,-5.9541762,-0.002410935555285241,0.0007,0.0007,0.0,-0.02,25,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-03-19 14:20:00+00:00,2026-03-19 14:55:00+00:00,True,1.0,2470.52964,2470.52964,69396.9,69469.1,0.0356,-6.03086072,-0.002442830550171334,0.0007,0.0007,0.0,-0.02,35,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-03-21 18:40:00+00:00,2026-03-21 19:05:00+00:00,False,1.0,2465.925,2465.925,70455.0,70400.7,0.035,-5.35146465,-0.002168647158826164,0.0007,0.0007,0.0,-0.02,25,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-03-23 06:40:00+00:00,2026-03-23 08:05:00+00:00,True,1.0,2464.496,2464.496,68080.0,68414.0,0.0362,-15.54955796,-0.006313846837321966,0.0007,0.0007,0.0,-0.02,85,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-03-25 16:35:00+00:00,2026-03-25 17:00:00+00:00,False,1.0,2462.7825,2462.7825,71385.0,71290.0,0.0345,-6.72310125,-0.0027279706474851928,0.0007,0.0007,0.0,-0.02,25,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-03-28 01:25:00+00:00,2026-03-28 01:30:00+00:00,True,1.0,2464.70088,2464.70088,66255.4,66185.0,0.0372,-0.82986802,-0.0003369371680242894,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-03-31 14:55:00+00:00,2026-03-31 15:10:00+00:00,True,1.0,2462.5757,2462.5757,66556.1,66898.2,0.037,-16.11416637,-0.006548206492873113,0.0007,0.0007,0.0,-0.02,15,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-01 03:20:00+00:00,2026-04-01 03:30:00+00:00,False,1.0,2460.13028,2460.13028,67959.4,67936.2,0.0362,-4.2834345,-0.0017399233805067895,0.0007,0.0007,0.0,-0.02,10,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-03 09:10:00+00:00,2026-04-03 09:20:00+00:00,True,1.0,2453.85742,2453.85742,66862.6,66866.9,0.0367,-3.59332086,-0.0014653817769748798,0.0007,0.0007,0.0,-0.02,10,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-03 12:45:00+00:00,2026-04-03 13:00:00+00:00,True,1.0,2452.92524,2452.92524,66837.2,66697.4,0.0367,1.70015613,0.0006935992362127863,0.0007,0.0007,0.0,-0.02,15,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-07 19:00:00+00:00,2026-04-07 19:05:00+00:00,True,1.0,2456.04106,2456.04106,68413.4,68418.4,0.0359,-3.61808313,-0.0014741681730246012,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-11 01:50:00+00:00,2026-04-11 01:55:00+00:00,False,1.0,2458.20606,2458.20606,72943.8,72917.5,0.0337,-4.32717807,-0.0017590678155699735,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-12 16:20:00+00:00,2026-04-12 16:35:00+00:00,True,1.0,2451.237,2451.237,70845.0,70901.9,0.0346,-5.40184992,-0.0022052677336808287,0.0007,0.0007,0.0,-0.02,15,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-12 16:50:00+00:00,2026-04-12 17:05:00+00:00,True,1.0,2450.63842,2450.63842,70827.7,70933.5,0.0346,-7.09413626,-0.0028968392791066094,0.0007,0.0007,0.0,-0.02,15,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-14 00:40:00+00:00,2026-04-14 01:00:00+00:00,False,1.0,2453.8668,2453.8668,74359.6,74138.1,0.033,-10.73979687,-0.004373621368124094,0.0007,0.0007,0.0,-0.02,20,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-15 08:30:00+00:00,2026-04-15 08:40:00+00:00,False,1.0,2448.17199,2448.17199,73962.9,74065.1,0.0331,-0.04698876,-1.91799804377251e-05,0.0007,0.0007,0.0,-0.02,10,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-16 13:55:00+00:00,2026-04-16 15:15:00+00:00,True,1.0,2451.2093,2451.2093,73389.5,74270.1,0.0334,-32.86432145,-0.013416782724271187,0.0007,0.0007,0.0,-0.02,80,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-22 07:45:00+00:00,2026-04-22 08:50:00+00:00,False,1.0,2442.3703,2442.3703,78031.0,77921.8,0.0313,-6.83488585,-0.002796506646292063,0.0007,0.0007,0.0,-0.02,65,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-23 00:45:00+00:00,2026-04-23 04:50:00+00:00,False,1.0,2438.04718,2438.04718,78393.8,77832.0,0.0311,-20.87301567,-0.008555377824827098,0.0007,0.0007,0.0,-0.02,245,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-25 11:30:00+00:00,2026-04-25 12:15:00+00:00,True,1.0,2429.93481,2429.93481,77633.7,77650.5,0.0313,-3.92811682,-0.0016176847262414952,0.0007,0.0007,0.0,-0.02,45,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-25 19:30:00+00:00,2026-04-25 20:05:00+00:00,True,1.0,2432.3166,2432.3166,77216.4,77280.0,0.0315,-5.41004562,-0.0022257938397958962,0.0007,0.0007,0.0,-0.02,35,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-28 01:35:00+00:00,2026-04-28 01:40:00+00:00,True,1.0,2427.59475,2427.59475,77066.5,77157.2,0.0315,-6.25768259,-0.00257953517003831,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-28 21:45:00+00:00,2026-04-28 21:55:00+00:00,True,1.0,2425.81848,2425.81848,76283.6,76265.4,0.0318,-2.81698074,-0.0011620630443071997,0.0007,0.0007,0.0,-0.02,10,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-04-29 18:10:00+00:00,2026-04-29 19:05:00+00:00,True,1.0,2429.54964,2429.54964,74986.1,75484.6,0.0324,-19.56407548,-0.008058193009774504,0.0007,0.0007,0.0,-0.02,55,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-02 17:40:00+00:00,2026-05-02 18:00:00+00:00,False,1.0,2423.58897,2423.58897,78433.3,78359.3,0.0309,-5.67802394,-0.002341177556822901,0.0007,0.0007,0.0,-0.02,20,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-03 04:30:00+00:00,2026-05-03 04:35:00+00:00,False,1.0,2423.5211,2423.5211,78178.1,78167.6,0.031,-3.71820169,-0.0015331414979062393,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-03 22:05:00+00:00,2026-05-03 23:50:00+00:00,False,1.0,2419.65828,2419.65828,79073.8,78546.1,0.0306,-19.52383826,-0.008063196896219062,0.0007,0.0007,0.0,-0.02,105,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-05 07:05:00+00:00,2026-05-05 08:00:00+00:00,False,1.0,2419.19106,2419.19106,80909.4,80821.8,0.0299,-6.00427402,-0.0024801984710633995,0.0007,0.0007,0.0,-0.02,55,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-07 02:00:00+00:00,2026-05-07 03:05:00+00:00,True,1.0,2417.73658,2417.73658,81132.1,81021.2,0.0298,-0.07769784,-3.2159114119293606e-05,0.0007,0.0007,0.0,-0.02,65,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-08 12:55:00+00:00,2026-05-08 13:10:00+00:00,True,1.0,2418.2952,2418.2952,80076.0,79861.8,0.0302,3.08775491,0.00127772566909811,0.0007,0.0007,0.0,-0.02,15,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-10 22:15:00+00:00,2026-05-11 01:30:00+00:00,False,1.0,2413.90611,2413.90611,81276.3,81590.5,0.0297,5.94573923,0.0024613965304198433,0.0007,0.0007,0.0,-0.02,195,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-11 05:20:00+00:00,2026-05-11 05:25:00+00:00,False,1.0,2417.70503,2417.70503,80859.7,80892.0,0.0299,-2.41969308,-0.0010001222025270119,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-13 21:15:00+00:00,2026-05-13 21:35:00+00:00,True,1.0,2414.16432,2414.16432,79413.3,79412.9,0.0304,-3.36766154,-0.0013959366918272038,0.0007,0.0007,0.0,-0.02,20,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-15 07:15:00+00:00,2026-05-15 07:40:00+00:00,False,1.0,2414.0662,2414.0662,80738.0,80766.9,0.0299,-2.51618756,-0.001041573532978282,0.0007,0.0007,0.0,-0.02,25,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-17 22:10:00+00:00,2026-05-18 03:30:00+00:00,True,1.0,2412.77397,2412.77397,78083.3,76930.1,0.0309,32.28094016,0.013388553195827456,0.0007,0.0007,0.0,-0.02,320,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-23 17:20:00+00:00,2026-05-23 17:40:00+00:00,True,1.0,2420.96595,2420.96595,75419.5,75425.4,0.0321,-3.5788749,-0.0014793193879108935,0.0007,0.0007,0.0,-0.02,20,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-24 16:20:00+00:00,2026-05-24 16:55:00+00:00,False,1.0,2421.43216,2421.43216,76627.6,76600.9,0.0316,-4.23313442,-0.001746971634625897,0.0007,0.0007,0.0,-0.02,35,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-28 19:35:00+00:00,2026-05-28 19:45:00+00:00,True,1.0,2423.8599,2423.8599,73450.3,73403.6,0.033,-1.85122509,-0.000764285862932387,0.0007,0.0007,0.0,-0.02,10,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-29 07:40:00+00:00,2026-05-29 08:10:00+00:00,True,1.0,2424.0315,2424.0315,73455.5,73668.2,0.033,-10.41765747,-0.004300668097117105,0.0007,0.0007,0.0,-0.02,30,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-30 05:30:00+00:00,2026-05-30 05:40:00+00:00,False,1.0,2417.37027,2417.37027,73476.3,73531.8,0.0329,-1.55964654,-0.0006447318271661462,0.0007,0.0007,0.0,-0.02,10,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-05-31 23:35:00+00:00,2026-05-31 23:50:00+00:00,True,1.0,2416.10048,2416.10048,73661.6,73634.5,0.0328,-2.49303846,-0.0010325666626938284,0.0007,0.0007,0.0,-0.02,15,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-01 10:00:00+00:00,2026-06-01 11:45:00+00:00,True,1.0,2419.04164,2419.04164,72862.7,72684.9,0.0332,2.52043378,0.0010426440280389992,0.0007,0.0007,0.0,-0.02,105,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-07 14:30:00+00:00,2026-06-07 14:50:00+00:00,False,1.0,2420.0982,2420.0982,62053.8,61768.0,0.039,-14.52653514,-0.005998258119618907,0.0007,0.0007,0.0,-0.02,20,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-12 08:15:00+00:00,2026-06-12 11:35:00+00:00,False,1.0,2416.76502,2416.76502,63266.1,63707.1,0.0382,13.45093663,0.005561785051286245,0.0007,0.0007,0.0,-0.02,200,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-14 00:00:00+00:00,2026-06-14 02:15:00+00:00,False,1.0,2415.645,2415.645,64417.2,64578.3,0.0375,2.73071619,0.001129638678606315,0.0007,0.0007,0.0755980690338197,-0.02,135,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-14 06:15:00+00:00,2026-06-14 06:20:00+00:00,False,1.0,2416.6125,2416.6125,64443.0,64410.5,0.0375,-4.60115438,-0.0019026367797578445,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-15 14:20:00+00:00,2026-06-15 14:35:00+00:00,False,1.0,2420.418,2420.418,66495.0,66499.9,0.0364,-3.21035005,-0.001325434027071417,0.0007,0.0007,0.0,-0.02,15,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-16 03:50:00+00:00,2026-06-16 04:05:00+00:00,False,1.0,2419.85292,2419.85292,66116.2,66226.9,0.0366,0.66098978,0.00027296180084053674,0.0007,0.0007,0.0,-0.02,15,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-17 18:05:00+00:00,2026-06-17 18:55:00+00:00,True,1.0,2419.28358,2419.28358,65209.8,65844.5,0.0371,-26.95085017,-0.011147816321841112,0.0007,0.0007,0.0,-0.02,50,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-20 14:50:00+00:00,2026-06-20 17:15:00+00:00,False,1.0,2410.33819,2410.33819,63934.7,63924.2,0.0377,-3.7750833,-0.001565109247257485,0.0007,0.0007,-0.005036927443766375,-0.02,145,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-21 02:55:00+00:00,2026-06-21 05:35:00+00:00,False,1.0,2408.39625,2408.39625,64223.9,64270.1,0.0375,-1.6404675,-0.0006806687130561628,0.0007,0.0007,0.0,-0.02,160,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-21 09:45:00+00:00,2026-06-21 13:00:00+00:00,False,1.0,2410.32544,2410.32544,64104.4,64165.0,0.0376,-1.09749061,-0.00045501030100201855,0.0007,0.0007,0.0,-0.02,195,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-24 13:05:00+00:00,2026-06-24 19:35:00+00:00,True,1.0,2407.14618,2407.14618,62361.3,59808.3,0.0386,95.34535993,0.03963703958930477,0.0007,0.0007,0.10058252091662304,-0.02,390,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-25 08:45:00+00:00,2026-06-25 09:15:00+00:00,True,1.0,2431.768,2431.768,61720.0,61704.3,0.0394,-2.78546219,-0.0011462497159949287,0.0007,0.0007,0.0,-0.02,30,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-26 08:30:00+00:00,2026-06-26 08:35:00+00:00,True,1.0,2429.27997,2429.27997,60279.9,60164.8,0.0403,1.24078501,0.0005111202427267131,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-26 12:45:00+00:00,2026-06-26 12:50:00+00:00,True,1.0,2429.6265,2429.6265,59115.0,59201.0,0.0411,-6.93855132,-0.002857810329363685,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-27 21:15:00+00:00,2026-06-27 21:20:00+00:00,False,1.0,2432.82234,2432.82234,60367.8,60361.0,0.0403,-3.67979945,-0.0015115059294569953,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-06-30 14:55:00+00:00,2026-06-30 15:50:00+00:00,True,1.0,2426.94075,2426.94075,58480.5,58545.9,0.0415,-6.11371692,-0.002520868925071106,0.0007,0.0007,0.0,-0.02,55,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-07-05 04:20:00+00:00,2026-07-05 04:25:00+00:00,False,1.0,2429.8956,2429.8956,62788.0,62844.6,0.0387,-1.21296713,-0.000498835689462188,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-07-06 00:50:00+00:00,2026-07-06 01:55:00+00:00,False,1.0,2425.98321,2425.98321,63674.1,63557.7,0.0381,-7.82811211,-0.0032245220133303274,0.0007,0.0007,0.0,-0.02,65,exit_signal,False,1
btc-freinforced-5m-risk_early_base,BTC/USDT:USDT,2026-07-09 09:40:00+00:00,2026-07-09 09:45:00+00:00,False,1.0,2423.5827,2423.5827,62950.2,62778.3,0.0385,-10.00653308,-0.0041259303454408095,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-07-14 02:30:00+00:00,2026-07-14 03:10:00+00:00,True,1.0,2468.81052,2468.81052,62343.7,62454.4,0.0396,-7.84312333,-0.0031791088455640198,0.0007,0.0007,0.0,-0.02,40,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-07-19 20:10:00+00:00,2026-07-19 20:25:00+00:00,False,1.0,2469.78316,2469.78316,64485.2,64496.3,0.0383,-3.03286402,-0.0012271289841695352,0.0007,0.0007,0.0,-0.02,15,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-07-21 19:30:00+00:00,2026-07-21 19:35:00+00:00,False,1.0,2469.02352,2469.02352,66371.6,66389.2,0.0372,-2.80237123,-0.0011342180095312991,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-07-22 08:15:00+00:00,2026-07-22 08:40:00+00:00,False,1.0,2468.47854,2468.47854,66002.1,65945.8,0.0374,-5.56001602,-0.0022508304776626084,0.0007,0.0007,0.0,-0.02,25,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-07-22 13:55:00+00:00,2026-07-22 14:20:00+00:00,False,1.0,2464.6226,2464.6226,65899.0,65745.5,0.0374,-9.18735301,-0.003725084060150596,0.0007,0.0007,0.0,-0.02,25,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-07-25 20:15:00+00:00,2026-07-25 20:55:00+00:00,True,1.0,2464.32541,2464.32541,64342.7,64311.5,0.0383,-2.2542591,-0.0009153978519138475,0.0007,0.0007,0.0,-0.02,40,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-07-27 13:40:00+00:00,2026-07-27 14:05:00+00:00,False,1.0,2465.66671,2465.66671,65402.3,65289.7,0.0377,-7.69398188,-0.003118264049603822,0.0007,0.0007,0.0,-0.02,25,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-07-28 22:35:00+00:00,2026-07-28 22:40:00+00:00,True,1.0,2464.4749,2464.4749,63846.5,63833.5,0.0386,-2.9481136,-0.0011970820742007052,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-07-29 08:50:00+00:00,2026-07-29 09:00:00+00:00,False,1.0,2461.26038,2461.26038,64430.9,64389.7,0.0382,-5.01850284,-0.002037570825951478,0.0007,0.0007,0.0,-0.02,10,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-07-30 13:45:00+00:00,2026-07-30 14:20:00+00:00,False,1.0,2462.99214,2462.99214,64986.6,64624.0,0.0379,-17.18110922,-0.006970826490904075,0.0007,0.0007,0.0,-0.02,35,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-02 12:35:00+00:00,2026-08-02 14:25:00+00:00,False,1.0,2456.146,2456.146,63140.0,63074.1,0.0389,-6.00031994,-0.00244127289425877,0.0007,0.0007,0.0,-0.02,110,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-09 21:40:00+00:00,2026-08-09 23:00:00+00:00,False,1.0,2452.07648,2452.07648,65214.8,65043.3,0.0376,-9.87679319,-0.004025112736699915,0.0007,0.0007,0.0,-0.02,80,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-11 04:50:00+00:00,2026-08-11 04:55:00+00:00,True,1.0,2453.43672,2453.43672,64058.4,64016.0,0.0383,-1.80975466,-0.0007381573614268577,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-11 13:05:00+00:00,2026-08-11 13:10:00+00:00,True,1.0,2448.75939,2448.75939,64271.9,64342.7,0.0381,-6.12763138,-0.002504094012523062,0.0007,0.0007,0.0,-0.02,5,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-12 12:50:00+00:00,2026-08-12 13:40:00+00:00,True,1.0,2449.69864,2449.69864,63960.8,63931.2,0.0383,-2.29510452,-0.0009375488809321408,0.0007,0.0007,0.0,-0.02,50,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-15 03:45:00+00:00,2026-08-15 04:05:00+00:00,True,1.0,2452.2949,2452.2949,63041.0,63050.0,0.0389,-3.78355793,-0.0015439449292142865,0.0007,0.0007,0.0,-0.02,20,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-17 00:10:00+00:00,2026-08-17 00:25:00+00:00,True,1.0,2451.3684,2451.3684,62855.6,62762.0,0.039,0.22103952,9.023301273249441e-05,0.0007,0.0007,0.0,-0.02,15,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-17 10:35:00+00:00,2026-08-17 12:55:00+00:00,False,1.0,2449.1893,2449.1893,63450.5,63520.6,0.0386,-0.72489912,-0.00029576809173880613,0.0007,0.0007,0.0,-0.02,140,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-19 17:55:00+00:00,2026-08-19 19:00:00+00:00,False,1.0,2447.12709,2447.12709,68165.1,68362.2,0.0359,3.64495895,0.0014884430311772401,0.0007,0.0007,0.0,-0.02,65,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-21 03:45:00+00:00,2026-08-21 04:10:00+00:00,False,1.0,2448.4216,2448.4216,74647.0,74813.7,0.0328,2.03614233,0.0008310325425085424,0.0007,0.0007,0.0,-0.02,25,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-23 14:45:00+00:00,2026-08-23 16:35:00+00:00,True,1.0,2448.6,2448.6,77000.0,77400.0,0.0318,-15.91165184,-0.006502817037678233,0.0007,0.0007,0.245292162,-0.02,110,exit_signal,False,1
btc-freinforced-5m-risk_late_base,BTC/USDT:USDT,2026-08-27 14:05:00+00:00,2026-08-27 14:15:00+00:00,False,1.0,2445.34403,2445.34403,79652.9,79419.9,0.0307,-10.57157447,-0.004320119956421419,0.0007,0.0007,0.0,-0.02,10,exit_signal,False,1
